,Thickness_ft,Bulk Density_gg per cc,Resistivity_ohmsm,Effective Porosity_Fraction,Clay Volume_ Fraction,Water Saturation_Fraction,TOC_Fraction
323,221.07375520000002,2.41636896,3.4211434400000003,0.0621564,0.24676960000000003,0.4660616,0.058599689999999996
324,165.4114744,2.4063004799999996,3.4149034400000002,0.0652596,0.3135464,0.4676256000000001,0.05489046
325,153.6593752,2.4403276799999998,3.80293576,0.0604164,0.2881112,0.4620912,0.03947643
326,153.6593752,2.4403276799999998,3.80293576,0.0604164,0.2881112,0.4620912,0.03947643
327,97.45784320000001,2.4259267199999996,3.30152888,0.0566736,0.2505936,0.46961680000000006,0.054220515000000004
328,143.0335936,2.4320150399999996,4.152746,0.0521928,0.2942216,0.4800424,0.052241445
329,219.4758304,2.39246688,2.51742504,0.0891444,0.2283264,0.4889752,0.057790274999999995
330,97.38938560000001,2.41765056,4.26981568,0.0860784,0.2347184,0.36547040000000003,0.05490725999999999
331,144.8953976,2.4233903999999997,3.50770992,0.06532199999999999,0.2668496,0.42901360000000005,0.05621007000000001
332,105.37189920000002,2.4651888,3.2348212000000003,0.0444864,0.26466080000000003,0.563316,0.058075485
333,105.37189920000002,2.4651888,3.2348212000000003,0.0444864,0.26466080000000003,0.563316,0.058075485
334,63.8421568,2.4355872,7.3637491200000005,0.051482400000000005,0.33108080000000006,0.3558864,0.05452536
335,237.873364,2.40856032,2.38931992,0.0825444,0.2123776,0.5069136000000001,0.054003569999999994
336,141.01239040000002,2.4392351999999997,3.6218447200000004,0.053736,0.3319896,0.4732016,0.053014095000000004
337,145.75379600000002,2.4241392,3.6473060000000004,0.0644508,0.2777208,0.42696560000000006,0.056150114999999994
338,118.69195520000001,2.42687424,3.32611968,0.0516516,0.2578112,0.4466112,0.053594325
339,120.1507688,2.454072,4.19837808,0.044224799999999995,0.2746104,0.4744568,0.042242865
340,133.8756344,2.40826752,4.69117896,0.07300079999999999,0.23909919999999998,0.3977432,0.053044455
341,132.3119504,2.4181584,4.17784328,0.074706,0.2492816,0.30567920000000004,0.05480625
342,112.39364,2.43090048,4.8713392,0.0461172,0.33839280000000005,0.44027120000000003,0.044913194999999996
343,166.6881344,2.43864768,3.51160472,0.042883199999999996,0.34636320000000004,0.5434208,0.054527385
344,127.49824240000001,2.4165168,3.42594928,0.07577519999999999,0.24714800000000003,0.3645336,0.058215674999999995
345,153.5143064,2.40298656,3.19254416,0.0780264,0.2450304,0.41436000000000006,0.05598018
346,124.8013064,2.41050336,4.8253410400000005,0.0662928,0.26036800000000004,0.3740816,0.048917999999999996
347,146.6770632,2.437296,6.0324264,0.0747504,0.2190448,0.3164344,0.05976756
348,125.53309360000002,2.43882624,3.3278856,0.048894,0.2990456,0.48369600000000007,0.05208567
349,148.0774656,2.42353152,3.97190872,0.062982,0.2998464,0.42218,0.05598828
350,137.0779296,2.40626016,4.3890548,0.0704796,0.2403664,0.38894080000000003,0.04711971
351,152.9982296,2.40830592,3.3792044000000003,0.0726072,0.2347784,0.4140264,0.05584803
352,149.17066640000002,2.40456672,4.02152296,0.0733608,0.2745696,0.44198800000000005,0.05569776
353,126.5331424,2.41403136,4.01799424,0.0700248,0.2462976,0.3990728,0.04873620000000001
354,127.68281280000002,2.4269519999999996,3.32840768,0.0662808,0.24053840000000004,0.3976352,0.057886889999999996
355,344.37998080000006,2.45839296,4.22327048,0.03933,0.23940320000000004,0.5771968000000001,0.04924158
356,101.24634400000001,2.41082112,5.41865688,0.0724212,0.2643336,0.28291360000000004,0.055450335
357,101.24634400000001,2.41082112,5.41865688,0.0724212,0.2643336,0.28291360000000004,0.055450335
358,101.24634400000001,2.41082112,5.41865688,0.0724212,0.2643336,0.28291360000000004,0.055450335
359,475.9926272,2.4069244800000003,5.310844240000001,0.07398959999999999,0.2250936,0.3242992,0.0347391
360,114.4942752,2.4303561599999997,3.34880104,0.049401600000000004,0.24473440000000002,0.4572704,0.052522320000000004
361,76.845264,2.4827731199999996,4.8743156800000005,0.025589999999999998,0.3280888,0.5630456,0.04039486500000001
362,147.9520752,2.4333302399999996,3.21714328,0.056689199999999995,0.3418328,0.4554976,0.054166544999999997
363,101.97666000000001,2.4478915199999998,4.10197216,0.0555036,0.257904,0.46642400000000006,0.05767836
364,78.3719296,2.42733024,1.68045072,0.0329472,0.32497280000000006,0.48001920000000003,0.05084346
365,139.1611576,2.43423264,4.2765632,0.050416800000000005,0.3156528,0.4786936,0.051955020000000005
366,137.1533568,2.41443552,4.58275584,0.0606276,0.23131520000000003,0.32087360000000004,0.05282973
367,132.6670536,2.41097184,4.34894408,0.07281839999999999,0.2180352,0.42001200000000005,0.052762245
368,107.2569824,2.43865248,3.36502088,0.061742399999999996,0.2061304,0.4362144,0.04941981
369,225.1974856,2.4413308799999998,3.0348385600000003,0.047145599999999996,0.254996,0.48728879999999997,0.057565935
370,222.02565920000004,2.3931561599999998,2.28693088,0.0834732,0.2778856,0.48833360000000003,0.056980905
371,126.85939920000001,2.4395856,3.28982888,0.047095200000000004,0.3123944,0.49237200000000003,0.05136036000000001
372,97.88464320000001,2.4491174399999998,3.2812457600000005,0.0446004,0.238428,0.5126672,0.05352129
373,236.16496560000002,2.4078,2.5622074400000003,0.0653604,0.34378960000000003,0.5199368,0.05146974
374,126.85939920000001,2.4395856,3.28982888,0.047095200000000004,0.3123944,0.49237200000000003,0.05136036000000001
375,208.90617680000003,2.39673408,3.04059704,0.0847956,0.2270736,0.47603520000000005,0.057749535000000005
376,167.7370608,2.4177484799999998,3.00512368,0.0617964,0.30825040000000004,0.48108480000000003,0.054805215
377,142.278516,2.41743456,4.58138408,0.06297,0.2196608,0.2989168,0.05312583
378,144.9529904,2.4229046399999996,3.6369444800000004,0.064692,0.2717616,0.4181264,0.05623053000000001
379,156.1204464,2.426136,3.43058664,0.059887199999999995,0.3203456,0.46182160000000005,0.05486421
380,143.9975464,2.42525856,3.73483344,0.064134,0.27957200000000004,0.44057680000000005,0.04270041
381,153.596228,2.4569423999999995,4.4943236,0.0455436,0.297032,0.5047304,0.038771685
382,118.6394896,2.41692192,3.7399200800000005,0.0624372,0.23462960000000002,0.40274400000000005,0.05673984
383,148.3060184,2.40541728,3.9404279200000003,0.07226519999999999,0.274428,0.44599120000000003,0.055696035
384,128.7309816,2.4039801599999997,4.68007384,0.07611119999999999,0.2518056,0.35369120000000004,0.05025129
385,225.8662352,2.4144816,2.82907144,0.061398,0.31254240000000005,0.511116,0.05109387
386,160.5464968,2.39777088,3.9145132000000005,0.0673812,0.20177679999999998,0.3485576,0.054663015
387,165.6830808,2.3909625599999997,3.47054864,0.09553199999999999,0.15311760000000002,0.412524,0.056409345
388,106.47004400000002,2.4257856,5.2110115200000005,0.066102,0.255768,0.371136,0.057557264999999996
389,218.15307600000003,2.42041728,2.7966868799999998,0.065412,0.23900960000000004,0.4716944,0.057675885
390,162.8770264,2.42231232,3.6715660800000003,0.0571344,0.3104304,0.5109632000000001,0.055287735
391,139.4581784,2.43802656,3.43322304,0.0535596,0.33513440000000005,0.46458640000000007,0.053372685
392,139.4581784,2.43802656,3.43322304,0.0535596,0.33513440000000005,0.46458640000000007,0.053372685
393,70.1635624,2.45809056,8.556177759999999,0.0193308,0.307356,0.6407416,0.04234904999999999
394,145.449304,2.43171648,3.2160752,0.056648399999999995,0.34048080000000003,0.44503519999999996,0.054507585
395,208.18066399999998,2.38894752,2.39269368,0.09284759999999999,0.2753112,0.46498400000000006,0.056837655
396,215.3654056,2.40300096,2.9507701600000003,0.0674916,0.28674320000000003,0.4881672,0.05297389499999999
397,57.461212,2.43438336,6.935639360000001,0.054607199999999995,0.329552,0.36020880000000005,0.054374385
398,233.46159680000002,2.4493295999999996,2.74290536,0.0381576,0.38288720000000004,0.5189784000000001,0.05025297
399,137.8286376,2.4094694399999996,4.05356016,0.0606072,0.2791808,0.3794,0.056097375000000005
400,133.3611576,2.4216211199999997,3.80128528,0.0513948,0.2478328,0.44084880000000004,0.04590492
401,145.5085448,2.43633408,5.8841016,0.0760344,0.22262240000000003,0.31604720000000003,0.05980812
402,108.17192399999999,2.4325910399999997,3.46697832,0.0491808,0.20425200000000002,0.4256672,0.05192916
403,108.384412,2.42428416,12.59431784,0.058676400000000004,0.273252,0.2380312,0.05860677
404,57.12926,2.4571564799999996,7.476766960000001,0.052458,0.4130832,0.32863440000000005,0.044579685
405,217.8250736,2.42021568,2.7834726400000003,0.06398279999999999,0.22592800000000002,0.5106136,0.05719578
406,223.1137936,2.4462921599999996,2.97969984,0.0439224,0.26254879999999997,0.48841840000000003,0.05750379
407,162.8114256,2.41756512,3.1067847200000003,0.062452799999999996,0.30081840000000004,0.47619360000000005,0.05502288
408,127.94951200000001,2.4209039999999997,4.84821168,0.07744559999999999,0.24404,0.311,0.0544935
409,122.13120080000002,2.4060816,4.565545920000001,0.0716328,0.2689592,0.34626080000000004,0.049469535
410,137.6294312,2.39446176,4.35083688,0.0629508,0.24007040000000002,0.33793760000000006,0.055866570000000004
411,102.29105200000001,2.4423830399999997,7.395788400000001,0.047372399999999995,0.29682800000000004,0.38762,0.04207128
412,106.95603040000002,2.4399033599999997,6.05262424,0.0695124,0.2946104,0.343484,0.044957189999999994
413,289.5422608,2.43263712,2.5420574400000002,0.047298,0.39516640000000003,0.5822096,0.04816212
414,126.7296872,2.4294019199999997,4.07210856,0.053848799999999995,0.2709896,0.4296504,0.056302815000000006
415,143.5783688,2.43085824,4.1463032,0.052435199999999994,0.2917768,0.47734319999999997,0.052428840000000004
416,98.7934816,2.4048076800000002,5.69675808,0.078528,0.2878208,0.25522320000000004,0.052695
417,146.072632,2.40751488,3.4157957600000004,0.0715044,0.2469096,0.43562480000000003,0.05615259
418,156.95147680000002,2.39148576,3.12846248,0.0888648,0.1932976,0.394232,0.056581665
419,163.9664304,2.4288192,3.2611550400000002,0.0322092,0.28989600000000004,0.5592744,0.051286319999999996
420,137.1533568,2.41443552,4.58275584,0.0606276,0.23131520000000003,0.32087360000000004,0.05282973
421,137.1533568,2.41443552,4.58275584,0.0606276,0.23131520000000003,0.32087360000000004,0.05282973
422,117.39027120000002,2.4087100799999996,4.20139408,0.08016,0.2212264,0.40453520000000004,0.052726545
423,223.1137936,2.4462921599999996,2.97969984,0.0439224,0.26254879999999997,0.48841840000000003,0.05750379
424,70.1635624,2.45809056,8.556177759999999,0.0193308,0.307356,0.6407416,0.04234904999999999
425,66.65480960000001,2.4312470399999997,2.93010432,0.039277200000000005,0.34481680000000003,0.41556879999999996,0.041561085000000005
426,59.606622400000006,2.43475872,6.40705,0.0508992,0.33692000000000005,0.3249376,0.051019065
427,59.606622400000006,2.43475872,6.40705,0.0508992,0.33692000000000005,0.3249376,0.051019065
428,309.689844,2.40830784,2.3162141600000004,0.063534,0.3927488,0.5236584,0.04873332
429,309.689844,2.40830784,2.3162141600000004,0.063534,0.3927488,0.5236584,0.04873332
430,266.43686560000003,2.42207136,2.51102696,0.056112,0.31813920000000007,0.5686352,0.049610684999999995
431,166.31699200000003,2.4224064,3.14333448,0.054654,0.3272936,0.5296608,0.051860985
432,157.986792,2.39768256,4.0318356,0.0663948,0.207268,0.334728,0.054294150000000006
433,139.0321776,2.4319824,5.26969976,0.055662,0.2852712,0.43906400000000007,0.050839560000000006
434,136.5180664,2.40014592,4.005239680000001,0.06798839999999999,0.23486479999999998,0.34125120000000003,0.0537906
435,125.34675279999999,2.41192512,4.82572168,0.0639192,0.25894720000000004,0.38478,0.04848822
436,133.3312008,2.42162592,4.65311496,0.05727959999999999,0.22703440000000003,0.31736800000000004,0.053440635
437,125.1988768,2.41364064,4.60650112,0.05124359999999999,0.26917680000000005,0.4383488,0.05568300000000001
438,166.8980472,2.40541248,3.42989712,0.0869364,0.2048008,0.425688,0.05589993
439,124.39294400000001,2.4160992,4.6311772,0.0712212,0.24659520000000001,0.3452168,0.052055819999999996
440,146.4505128,2.4051379199999996,3.96722872,0.0728124,0.2683784,0.44246720000000006,0.05582178000000001
441,142.1214352,2.40932064,4.358849040000001,0.0625644,0.218144,0.2985136,0.05451282
442,142.1214352,2.40932064,4.358849040000001,0.0625644,0.218144,0.2985136,0.05451282
443,110.26644320000001,2.4208214399999997,5.3033198399999995,0.058561199999999994,0.30418720000000005,0.370056,0.05157156
444,247.56584480000004,2.47864032,2.68762728,0.0174324,0.2476064,0.51512,0.050682359999999996
445,152.7115848,2.38948992,3.10379472,0.0877764,0.23294800000000004,0.38851600000000003,0.056184525
446,359.2474608,2.47204896,3.93628976,0.0177444,0.2172272,0.6027728,0.038922015
447,226.1027096,2.4003676799999996,2.72057032,0.0794508,0.2367016,0.4893592,0.057853440000000006
